row_id,date,country,store,product,num_sold
2322,2017-02-18,Germany,KaggleMart,Kaggle Recipe Book,273
2323,2017-02-18,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,411
2324,2017-02-18,Germany,KaggleRama,Kaggle Advanced Techniques,175
2325,2017-02-18,Germany,KaggleRama,Kaggle Getting Started,109
2326,2017-02-18,Germany,KaggleRama,Kaggle Recipe Book,89
2327,2017-02-18,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,160
2328,2017-02-18,Italy,KaggleMart,Kaggle Advanced Techniques,357
2329,2017-02-18,Italy,KaggleMart,Kaggle Getting Started,209
2330,2017-02-18,Italy,KaggleMart,Kaggle Recipe Book,199
2331,2017-02-18,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,320
2332,2017-02-18,Italy,KaggleRama,Kaggle Advanced Techniques,123
2333,2017-02-18,Italy,KaggleRama,Kaggle Getting Started,76
2334,2017-02-18,Italy,KaggleRama,Kaggle Recipe Book,65
2335,2017-02-18,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,114
2336,2017-02-18,Poland,KaggleMart,Kaggle Advanced Techniques,170
2337,2017-02-18,Poland,KaggleMart,Kaggle Getting Started,87
2338,2017-02-18,Poland,KaggleMart,Kaggle Recipe Book,81
2339,2017-02-18,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,133
2340,2017-02-18,Poland,KaggleRama,Kaggle Advanced Techniques,57
2341,2017-02-18,Poland,KaggleRama,Kaggle Getting Started,30
2342,2017-02-18,Poland,KaggleRama,Kaggle Recipe Book,30
2343,2017-02-18,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,48
2344,2017-02-18,Spain,KaggleMart,Kaggle Advanced Techniques,290
2345,2017-02-18,Spain,KaggleMart,Kaggle Getting Started,194
2346,2017-02-18,Spain,KaggleMart,Kaggle Recipe Book,185
2347,2017-02-18,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,293
2348,2017-02-18,Spain,KaggleRama,Kaggle Advanced Techniques,107
2349,2017-02-18,Spain,KaggleRama,Kaggle Getting Started,67
2350,2017-02-18,Spain,KaggleRama,Kaggle Recipe Book,60
2351,2017-02-18,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,97
2352,2017-02-19,Belgium,KaggleMart,Kaggle Advanced Techniques,499
2353,2017-02-19,Belgium,KaggleMart,Kaggle Getting Started,296
2354,2017-02-19,Belgium,KaggleMart,Kaggle Recipe Book,261
2355,2017-02-19,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,432
2356,2017-02-19,Belgium,KaggleRama,Kaggle Advanced Techniques,181
2357,2017-02-19,Belgium,KaggleRama,Kaggle Getting Started,98
2358,2017-02-19,Belgium,KaggleRama,Kaggle Recipe Book,96
2359,2017-02-19,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,151
2360,2017-02-19,France,KaggleMart,Kaggle Advanced Techniques,478
2361,2017-02-19,France,KaggleMart,Kaggle Getting Started,286
2362,2017-02-19,France,KaggleMart,Kaggle Recipe Book,239
2363,2017-02-19,France,KaggleMart,Kaggle for Kids: One Smart Goose,440
2364,2017-02-19,France,KaggleRama,Kaggle Advanced Techniques,149
2365,2017-02-19,France,KaggleRama,Kaggle Getting Started,106
2366,2017-02-19,France,KaggleRama,Kaggle Recipe Book,86
2367,2017-02-19,France,KaggleRama,Kaggle for Kids: One Smart Goose,137
2368,2017-02-19,Germany,KaggleMart,Kaggle Advanced Techniques,505
2369,2017-02-19,Germany,KaggleMart,Kaggle Getting Started,334
2370,2017-02-19,Germany,KaggleMart,Kaggle Recipe Book,269
2371,2017-02-19,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,444
2372,2017-02-19,Germany,KaggleRama,Kaggle Advanced Techniques,185
2373,2017-02-19,Germany,KaggleRama,Kaggle Getting Started,104
2374,2017-02-19,Germany,KaggleRama,Kaggle Recipe Book,95
2375,2017-02-19,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,176
2376,2017-02-19,Italy,KaggleMart,Kaggle Advanced Techniques,358
2377,2017-02-19,Italy,KaggleMart,Kaggle Getting Started,216
2378,2017-02-19,Italy,KaggleMart,Kaggle Recipe Book,215
2379,2017-02-19,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,320
2380,2017-02-19,Italy,KaggleRama,Kaggle Advanced Techniques,130
2381,2017-02-19,Italy,KaggleRama,Kaggle Getting Started,78
2382,2017-02-19,Italy,KaggleRama,Kaggle Recipe Book,68
2383,2017-02-19,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,109
2384,2017-02-19,Poland,KaggleMart,Kaggle Advanced Techniques,165
2385,2017-02-19,Poland,KaggleMart,Kaggle Getting Started,100
2386,2017-02-19,Poland,KaggleMart,Kaggle Recipe Book,90
2387,2017-02-19,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,143
2388,2017-02-19,Poland,KaggleRama,Kaggle Advanced Techniques,51
2389,2017-02-19,Poland,KaggleRama,Kaggle Getting Started,36
2390,2017-02-19,Poland,KaggleRama,Kaggle Recipe Book,30
2391,2017-02-19,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,47
2392,2017-02-19,Spain,KaggleMart,Kaggle Advanced Techniques,340
2393,2017-02-19,Spain,KaggleMart,Kaggle Getting Started,201
2394,2017-02-19,Spain,KaggleMart,Kaggle Recipe Book,171
2395,2017-02-19,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,273
2396,2017-02-19,Spain,KaggleRama,Kaggle Advanced Techniques,110
2397,2017-02-19,Spain,KaggleRama,Kaggle Getting Started,72
2398,2017-02-19,Spain,KaggleRama,Kaggle Recipe Book,64
2399,2017-02-19,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,99
2400,2017-02-20,Belgium,KaggleMart,Kaggle Advanced Techniques,436
2401,2017-02-20,Belgium,KaggleMart,Kaggle Getting Started,262
2402,2017-02-20,Belgium,KaggleMart,Kaggle Recipe Book,241
2403,2017-02-20,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,401
2404,2017-02-20,Belgium,KaggleRama,Kaggle Advanced Techniques,142
2405,2017-02-20,Belgium,KaggleRama,Kaggle Getting Started,92
2406,2017-02-20,Belgium,KaggleRama,Kaggle Recipe Book,86
2407,2017-02-20,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,137
2408,2017-02-20,France,KaggleMart,Kaggle Advanced Techniques,376
2409,2017-02-20,France,KaggleMart,Kaggle Getting Started,238
2410,2017-02-20,France,KaggleMart,Kaggle Recipe Book,202
2411,2017-02-20,France,KaggleMart,Kaggle for Kids: One Smart Goose,368
2412,2017-02-20,France,KaggleRama,Kaggle Advanced Techniques,124
2413,2017-02-20,France,KaggleRama,Kaggle Getting Started,84
2414,2017-02-20,France,KaggleRama,Kaggle Recipe Book,68
2415,2017-02-20,France,KaggleRama,Kaggle for Kids: One Smart Goose,119
2416,2017-02-20,Germany,KaggleMart,Kaggle Advanced Techniques,420
2417,2017-02-20,Germany,KaggleMart,Kaggle Getting Started,254
2418,2017-02-20,Germany,KaggleMart,Kaggle Recipe Book,228
2419,2017-02-20,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,421
2420,2017-02-20,Germany,KaggleRama,Kaggle Advanced Techniques,141
2421,2017-02-20,Germany,KaggleRama,Kaggle Getting Started,93
2422,2017-02-20,Germany,KaggleRama,Kaggle Recipe Book,82
2423,2017-02-20,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,139
2424,2017-02-20,Italy,KaggleMart,Kaggle Advanced Techniques,286
2425,2017-02-20,Italy,KaggleMart,Kaggle Getting Started,182
2426,2017-02-20,Italy,KaggleMart,Kaggle Recipe Book,166
2427,2017-02-20,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,268
2428,2017-02-20,Italy,KaggleRama,Kaggle Advanced Techniques,106
2429,2017-02-20,Italy,KaggleRama,Kaggle Getting Started,65
2430,2017-02-20,Italy,KaggleRama,Kaggle Recipe Book,62
2431,2017-02-20,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,102
2432,2017-02-20,Poland,KaggleMart,Kaggle Advanced Techniques,139
2433,2017-02-20,Poland,KaggleMart,Kaggle Getting Started,80
2434,2017-02-20,Poland,KaggleMart,Kaggle Recipe Book,76
2435,2017-02-20,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,126
2436,2017-02-20,Poland,KaggleRama,Kaggle Advanced Techniques,48
2437,2017-02-20,Poland,KaggleRama,Kaggle Getting Started,26
2438,2017-02-20,Poland,KaggleRama,Kaggle Recipe Book,26
2439,2017-02-20,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,40
2440,2017-02-20,Spain,KaggleMart,Kaggle Advanced Techniques,261
2441,2017-02-20,Spain,KaggleMart,Kaggle Getting Started,176
2442,2017-02-20,Spain,KaggleMart,Kaggle Recipe Book,159
2443,2017-02-20,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,240
2444,2017-02-20,Spain,KaggleRama,Kaggle Advanced Techniques,97
2445,2017-02-20,Spain,KaggleRama,Kaggle Getting Started,58
2446,2017-02-20,Spain,KaggleRama,Kaggle Recipe Book,50
2447,2017-02-20,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,79
2448,2017-02-21,Belgium,KaggleMart,Kaggle Advanced Techniques,445
2449,2017-02-21,Belgium,KaggleMart,Kaggle Getting Started,255
2450,2017-02-21,Belgium,KaggleMart,Kaggle Recipe Book,198
2451,2017-02-21,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,375
2452,2017-02-21,Belgium,KaggleRama,Kaggle Advanced Techniques,148
2453,2017-02-21,Belgium,KaggleRama,Kaggle Getting Started,83
2454,2017-02-21,Belgium,KaggleRama,Kaggle Recipe Book,81
2455,2017-02-21,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,134
2456,2017-02-21,France,KaggleMart,Kaggle Advanced Techniques,397
2457,2017-02-21,France,KaggleMart,Kaggle Getting Started,221
2458,2017-02-21,France,KaggleMart,Kaggle Recipe Book,214
2459,2017-02-21,France,KaggleMart,Kaggle for Kids: One Smart Goose,314
2460,2017-02-21,France,KaggleRama,Kaggle Advanced Techniques,128
2461,2017-02-21,France,KaggleRama,Kaggle Getting Started,78
2462,2017-02-21,France,KaggleRama,Kaggle Recipe Book,80
2463,2017-02-21,France,KaggleRama,Kaggle for Kids: One Smart Goose,127
2464,2017-02-21,Germany,KaggleMart,Kaggle Advanced Techniques,473
2465,2017-02-21,Germany,KaggleMart,Kaggle Getting Started,230
2466,2017-02-21,Germany,KaggleMart,Kaggle Recipe Book,229
2467,2017-02-21,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,335
2468,2017-02-21,Germany,KaggleRama,Kaggle Advanced Techniques,146
2469,2017-02-21,Germany,KaggleRama,Kaggle Getting Started,93
2470,2017-02-21,Germany,KaggleRama,Kaggle Recipe Book,77
2471,2017-02-21,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,134
2472,2017-02-21,Italy,KaggleMart,Kaggle Advanced Techniques,296
2473,2017-02-21,Italy,KaggleMart,Kaggle Getting Started,190
2474,2017-02-21,Italy,KaggleMart,Kaggle Recipe Book,180
2475,2017-02-21,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,296
2476,2017-02-21,Italy,KaggleRama,Kaggle Advanced Techniques,117
2477,2017-02-21,Italy,KaggleRama,Kaggle Getting Started,66
2478,2017-02-21,Italy,KaggleRama,Kaggle Recipe Book,63
2479,2017-02-21,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,92
2480,2017-02-21,Poland,KaggleMart,Kaggle Advanced Techniques,135
2481,2017-02-21,Poland,KaggleMart,Kaggle Getting Started,81
2482,2017-02-21,Poland,KaggleMart,Kaggle Recipe Book,78
2483,2017-02-21,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,120
2484,2017-02-21,Poland,KaggleRama,Kaggle Advanced Techniques,47
2485,2017-02-21,Poland,KaggleRama,Kaggle Getting Started,27
2486,2017-02-21,Poland,KaggleRama,Kaggle Recipe Book,25
2487,2017-02-21,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,39
2488,2017-02-21,Spain,KaggleMart,Kaggle Advanced Techniques,264
2489,2017-02-21,Spain,KaggleMart,Kaggle Getting Started,165
2490,2017-02-21,Spain,KaggleMart,Kaggle Recipe Book,148
2491,2017-02-21,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,223
2492,2017-02-21,Spain,KaggleRama,Kaggle Advanced Techniques,95
2493,2017-02-21,Spain,KaggleRama,Kaggle Getting Started,55
2494,2017-02-21,Spain,KaggleRama,Kaggle Recipe Book,53
2495,2017-02-21,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,88
2496,2017-02-22,Belgium,KaggleMart,Kaggle Advanced Techniques,428
2497,2017-02-22,Belgium,KaggleMart,Kaggle Getting Started,269
2498,2017-02-22,Belgium,KaggleMart,Kaggle Recipe Book,250
2499,2017-02-22,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,370
2500,2017-02-22,Belgium,KaggleRama,Kaggle Advanced Techniques,156
2501,2017-02-22,Belgium,KaggleRama,Kaggle Getting Started,88
2502,2017-02-22,Belgium,KaggleRama,Kaggle Recipe Book,78
2503,2017-02-22,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,145
2504,2017-02-22,France,KaggleMart,Kaggle Advanced Techniques,386
2505,2017-02-22,France,KaggleMart,Kaggle Getting Started,212
2506,2017-02-22,France,KaggleMart,Kaggle Recipe Book,209
2507,2017-02-22,France,KaggleMart,Kaggle for Kids: One Smart Goose,318
2508,2017-02-22,France,KaggleRama,Kaggle Advanced Techniques,133
2509,2017-02-22,France,KaggleRama,Kaggle Getting Started,79
2510,2017-02-22,France,KaggleRama,Kaggle Recipe Book,72
2511,2017-02-22,France,KaggleRama,Kaggle for Kids: One Smart Goose,126
2512,2017-02-22,Germany,KaggleMart,Kaggle Advanced Techniques,429
2513,2017-02-22,Germany,KaggleMart,Kaggle Getting Started,277
2514,2017-02-22,Germany,KaggleMart,Kaggle Recipe Book,242
2515,2017-02-22,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,381
2516,2017-02-22,Germany,KaggleRama,Kaggle Advanced Techniques,155
2517,2017-02-22,Germany,KaggleRama,Kaggle Getting Started,90
2518,2017-02-22,Germany,KaggleRama,Kaggle Recipe Book,77
2519,2017-02-22,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,135
2520,2017-02-22,Italy,KaggleMart,Kaggle Advanced Techniques,326
2521,2017-02-22,Italy,KaggleMart,Kaggle Getting Started,173
2522,2017-02-22,Italy,KaggleMart,Kaggle Recipe Book,182
2523,2017-02-22,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,280
2524,2017-02-22,Italy,KaggleRama,Kaggle Advanced Techniques,112
2525,2017-02-22,Italy,KaggleRama,Kaggle Getting Started,64
2526,2017-02-22,Italy,KaggleRama,Kaggle Recipe Book,54
2527,2017-02-22,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,89
2528,2017-02-22,Poland,KaggleMart,Kaggle Advanced Techniques,125
2529,2017-02-22,Poland,KaggleMart,Kaggle Getting Started,79
2530,2017-02-22,Poland,KaggleMart,Kaggle Recipe Book,73
2531,2017-02-22,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,113
2532,2017-02-22,Poland,KaggleRama,Kaggle Advanced Techniques,50
2533,2017-02-22,Poland,KaggleRama,Kaggle Getting Started,28
2534,2017-02-22,Poland,KaggleRama,Kaggle Recipe Book,23
2535,2017-02-22,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,41
2536,2017-02-22,Spain,KaggleMart,Kaggle Advanced Techniques,263
2537,2017-02-22,Spain,KaggleMart,Kaggle Getting Started,156
2538,2017-02-22,Spain,KaggleMart,Kaggle Recipe Book,147
2539,2017-02-22,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,230
2540,2017-02-22,Spain,KaggleRama,Kaggle Advanced Techniques,93
2541,2017-02-22,Spain,KaggleRama,Kaggle Getting Started,58
2542,2017-02-22,Spain,KaggleRama,Kaggle Recipe Book,48
2543,2017-02-22,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,85
2544,2017-02-23,Belgium,KaggleMart,Kaggle Advanced Techniques,396
2545,2017-02-23,Belgium,KaggleMart,Kaggle Getting Started,229
2546,2017-02-23,Belgium,KaggleMart,Kaggle Recipe Book,219
2547,2017-02-23,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,378
2548,2017-02-23,Belgium,KaggleRama,Kaggle Advanced Techniques,152
2549,2017-02-23,Belgium,KaggleRama,Kaggle Getting Started,87
2550,2017-02-23,Belgium,KaggleRama,Kaggle Recipe Book,73
2551,2017-02-23,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,139
2552,2017-02-23,France,KaggleMart,Kaggle Advanced Techniques,384
2553,2017-02-23,France,KaggleMart,Kaggle Getting Started,232
2554,2017-02-23,France,KaggleMart,Kaggle Recipe Book,213
2555,2017-02-23,France,KaggleMart,Kaggle for Kids: One Smart Goose,327
2556,2017-02-23,France,KaggleRama,Kaggle Advanced Techniques,136
2557,2017-02-23,France,KaggleRama,Kaggle Getting Started,76
2558,2017-02-23,France,KaggleRama,Kaggle Recipe Book,76
2559,2017-02-23,France,KaggleRama,Kaggle for Kids: One Smart Goose,115
2560,2017-02-23,Germany,KaggleMart,Kaggle Advanced Techniques,450
2561,2017-02-23,Germany,KaggleMart,Kaggle Getting Started,255
2562,2017-02-23,Germany,KaggleMart,Kaggle Recipe Book,229
2563,2017-02-23,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,381
2564,2017-02-23,Germany,KaggleRama,Kaggle Advanced Techniques,146
2565,2017-02-23,Germany,KaggleRama,Kaggle Getting Started,93
2566,2017-02-23,Germany,KaggleRama,Kaggle Recipe Book,76
2567,2017-02-23,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,141
2568,2017-02-23,Italy,KaggleMart,Kaggle Advanced Techniques,301
2569,2017-02-23,Italy,KaggleMart,Kaggle Getting Started,182
2570,2017-02-23,Italy,KaggleMart,Kaggle Recipe Book,165
2571,2017-02-23,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,281
2572,2017-02-23,Italy,KaggleRama,Kaggle Advanced Techniques,105
2573,2017-02-23,Italy,KaggleRama,Kaggle Getting Started,62
2574,2017-02-23,Italy,KaggleRama,Kaggle Recipe Book,63
2575,2017-02-23,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,94
2576,2017-02-23,Poland,KaggleMart,Kaggle Advanced Techniques,141
2577,2017-02-23,Poland,KaggleMart,Kaggle Getting Started,85
2578,2017-02-23,Poland,KaggleMart,Kaggle Recipe Book,72
2579,2017-02-23,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,113
2580,2017-02-23,Poland,KaggleRama,Kaggle Advanced Techniques,44
2581,2017-02-23,Poland,KaggleRama,Kaggle Getting Started,25
2582,2017-02-23,Poland,KaggleRama,Kaggle Recipe Book,28
2583,2017-02-23,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,41
2584,2017-02-23,Spain,KaggleMart,Kaggle Advanced Techniques,259
2585,2017-02-23,Spain,KaggleMart,Kaggle Getting Started,154
2586,2017-02-23,Spain,KaggleMart,Kaggle Recipe Book,145
2587,2017-02-23,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,253
2588,2017-02-23,Spain,KaggleRama,Kaggle Advanced Techniques,91
2589,2017-02-23,Spain,KaggleRama,Kaggle Getting Started,60
2590,2017-02-23,Spain,KaggleRama,Kaggle Recipe Book,53
2591,2017-02-23,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,80
2592,2017-02-24,Belgium,KaggleMart,Kaggle Advanced Techniques,445
2593,2017-02-24,Belgium,KaggleMart,Kaggle Getting Started,288
2594,2017-02-24,Belgium,KaggleMart,Kaggle Recipe Book,236
2595,2017-02-24,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,393
2596,2017-02-24,Belgium,KaggleRama,Kaggle Advanced Techniques,160
2597,2017-02-24,Belgium,KaggleRama,Kaggle Getting Started,93
2598,2017-02-24,Belgium,KaggleRama,Kaggle Recipe Book,76
2599,2017-02-24,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,136
2600,2017-02-24,France,KaggleMart,Kaggle Advanced Techniques,374
2601,2017-02-24,France,KaggleMart,Kaggle Getting Started,243
2602,2017-02-24,France,KaggleMart,Kaggle Recipe Book,230
2603,2017-02-24,France,KaggleMart,Kaggle for Kids: One Smart Goose,337
2604,2017-02-24,France,KaggleRama,Kaggle Advanced Techniques,139
2605,2017-02-24,France,KaggleRama,Kaggle Getting Started,84
2606,2017-02-24,France,KaggleRama,Kaggle Recipe Book,77
2607,2017-02-24,France,KaggleRama,Kaggle for Kids: One Smart Goose,116
2608,2017-02-24,Germany,KaggleMart,Kaggle Advanced Techniques,429
2609,2017-02-24,Germany,KaggleMart,Kaggle Getting Started,242
2610,2017-02-24,Germany,KaggleMart,Kaggle Recipe Book,216
2611,2017-02-24,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,384
2612,2017-02-24,Germany,KaggleRama,Kaggle Advanced Techniques,155
2613,2017-02-24,Germany,KaggleRama,Kaggle Getting Started,96
2614,2017-02-24,Germany,KaggleRama,Kaggle Recipe Book,80
2615,2017-02-24,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,145
2616,2017-02-24,Italy,KaggleMart,Kaggle Advanced Techniques,345
2617,2017-02-24,Italy,KaggleMart,Kaggle Getting Started,195
2618,2017-02-24,Italy,KaggleMart,Kaggle Recipe Book,186
2619,2017-02-24,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,297
2620,2017-02-24,Italy,KaggleRama,Kaggle Advanced Techniques,115
2621,2017-02-24,Italy,KaggleRama,Kaggle Getting Started,65
2622,2017-02-24,Italy,KaggleRama,Kaggle Recipe Book,64
2623,2017-02-24,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,94
2624,2017-02-24,Poland,KaggleMart,Kaggle Advanced Techniques,151
2625,2017-02-24,Poland,KaggleMart,Kaggle Getting Started,78
2626,2017-02-24,Poland,KaggleMart,Kaggle Recipe Book,75
2627,2017-02-24,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,125
2628,2017-02-24,Poland,KaggleRama,Kaggle Advanced Techniques,50
2629,2017-02-24,Poland,KaggleRama,Kaggle Getting Started,28
2630,2017-02-24,Poland,KaggleRama,Kaggle Recipe Book,27
2631,2017-02-24,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,46
2632,2017-02-24,Spain,KaggleMart,Kaggle Advanced Techniques,304
2633,2017-02-24,Spain,KaggleMart,Kaggle Getting Started,174
2634,2017-02-24,Spain,KaggleMart,Kaggle Recipe Book,141
2635,2017-02-24,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,266
2636,2017-02-24,Spain,KaggleRama,Kaggle Advanced Techniques,102
2637,2017-02-24,Spain,KaggleRama,Kaggle Getting Started,60
2638,2017-02-24,Spain,KaggleRama,Kaggle Recipe Book,51
2639,2017-02-24,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,86
2640,2017-02-25,Belgium,KaggleMart,Kaggle Advanced Techniques,501
2641,2017-02-25,Belgium,KaggleMart,Kaggle Getting Started,306
2642,2017-02-25,Belgium,KaggleMart,Kaggle Recipe Book,274
2643,2017-02-25,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,437
2644,2017-02-25,Belgium,KaggleRama,Kaggle Advanced Techniques,175
2645,2017-02-25,Belgium,KaggleRama,Kaggle Getting Started,93
2646,2017-02-25,Belgium,KaggleRama,Kaggle Recipe Book,96
2647,2017-02-25,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,155
2648,2017-02-25,France,KaggleMart,Kaggle Advanced Techniques,409
2649,2017-02-25,France,KaggleMart,Kaggle Getting Started,261
2650,2017-02-25,France,KaggleMart,Kaggle Recipe Book,234
2651,2017-02-25,France,KaggleMart,Kaggle for Kids: One Smart Goose,391
2652,2017-02-25,France,KaggleRama,Kaggle Advanced Techniques,146
2653,2017-02-25,France,KaggleRama,Kaggle Getting Started,87
2654,2017-02-25,France,KaggleRama,Kaggle Recipe Book,80
2655,2017-02-25,France,KaggleRama,Kaggle for Kids: One Smart Goose,139
2656,2017-02-25,Germany,KaggleMart,Kaggle Advanced Techniques,490
2657,2017-02-25,Germany,KaggleMart,Kaggle Getting Started,289
2658,2017-02-25,Germany,KaggleMart,Kaggle Recipe Book,253
2659,2017-02-25,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,408
2660,2017-02-25,Germany,KaggleRama,Kaggle Advanced Techniques,163
2661,2017-02-25,Germany,KaggleRama,Kaggle Getting Started,101
2662,2017-02-25,Germany,KaggleRama,Kaggle Recipe Book,88
2663,2017-02-25,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,157
2664,2017-02-25,Italy,KaggleMart,Kaggle Advanced Techniques,372
2665,2017-02-25,Italy,KaggleMart,Kaggle Getting Started,213
2666,2017-02-25,Italy,KaggleMart,Kaggle Recipe Book,199
2667,2017-02-25,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,304
2668,2017-02-25,Italy,KaggleRama,Kaggle Advanced Techniques,125
2669,2017-02-25,Italy,KaggleRama,Kaggle Getting Started,72
2670,2017-02-25,Italy,KaggleRama,Kaggle Recipe Book,69
2671,2017-02-25,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,107
2672,2017-02-25,Poland,KaggleMart,Kaggle Advanced Techniques,167
2673,2017-02-25,Poland,KaggleMart,Kaggle Getting Started,95
2674,2017-02-25,Poland,KaggleMart,Kaggle Recipe Book,90
2675,2017-02-25,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,137
2676,2017-02-25,Poland,KaggleRama,Kaggle Advanced Techniques,49
2677,2017-02-25,Poland,KaggleRama,Kaggle Getting Started,32
2678,2017-02-25,Poland,KaggleRama,Kaggle Recipe Book,29
2679,2017-02-25,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,48
2680,2017-02-25,Spain,KaggleMart,Kaggle Advanced Techniques,333
2681,2017-02-25,Spain,KaggleMart,Kaggle Getting Started,184
2682,2017-02-25,Spain,KaggleMart,Kaggle Recipe Book,168
2683,2017-02-25,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,292
2684,2017-02-25,Spain,KaggleRama,Kaggle Advanced Techniques,109
2685,2017-02-25,Spain,KaggleRama,Kaggle Getting Started,63
2686,2017-02-25,Spain,KaggleRama,Kaggle Recipe Book,60
2687,2017-02-25,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,103
2688,2017-02-26,Belgium,KaggleMart,Kaggle Advanced Techniques,523
2689,2017-02-26,Belgium,KaggleMart,Kaggle Getting Started,288
2690,2017-02-26,Belgium,KaggleMart,Kaggle Recipe Book,285
2691,2017-02-26,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,456
2692,2017-02-26,Belgium,KaggleRama,Kaggle Advanced Techniques,192
2693,2017-02-26,Belgium,KaggleRama,Kaggle Getting Started,104
2694,2017-02-26,Belgium,KaggleRama,Kaggle Recipe Book,92
2695,2017-02-26,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,151
2696,2017-02-26,France,KaggleMart,Kaggle Advanced Techniques,437
2697,2017-02-26,France,KaggleMart,Kaggle Getting Started,266
2698,2017-02-26,France,KaggleMart,Kaggle Recipe Book,249
2699,2017-02-26,France,KaggleMart,Kaggle for Kids: One Smart Goose,400
2700,2017-02-26,France,KaggleRama,Kaggle Advanced Techniques,166
2701,2017-02-26,France,KaggleRama,Kaggle Getting Started,88
2702,2017-02-26,France,KaggleRama,Kaggle Recipe Book,83
2703,2017-02-26,France,KaggleRama,Kaggle for Kids: One Smart Goose,136
